"Plot Title: 22311534"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 22311534, SEN S/N: 22311534)"
1,06/26/25 09:00:00 AM,55.189
2,06/26/25 09:15:00 AM,55.189
3,06/26/25 09:30:00 AM,55.189
4,06/26/25 09:45:00 AM,55.189
5,06/26/25 10:00:00 AM,55.189
6,06/26/25 10:15:00 AM,55.189
7,06/26/25 10:30:00 AM,55.189
8,06/26/25 10:45:00 AM,55.364
9,06/26/25 11:00:00 AM,55.189
10,06/26/25 11:15:00 AM,55.189
11,06/26/25 11:30:00 AM,55.537
12,06/26/25 11:45:00 AM,55.711
13,06/26/25 12:00:00 PM,56.057
14,06/26/25 12:15:00 PM,55.711
15,06/26/25 12:30:00 PM,55.711
16,06/26/25 12:45:00 PM,55.364
17,06/26/25 01:00:00 PM,55.537
18,06/26/25 01:15:00 PM,55.711
19,06/26/25 01:30:00 PM,55.537
20,06/26/25 01:45:00 PM,56.404
21,06/26/25 02:00:00 PM,55.711
22,06/26/25 02:15:00 PM,56.404
23,06/26/25 02:30:00 PM,55.537
24,06/26/25 02:45:00 PM,55.711
25,06/26/25 03:00:00 PM,55.884
26,06/26/25 03:15:00 PM,57.096
27,06/26/25 03:30:00 PM,57.614
28,06/26/25 03:45:00 PM,55.711
29,06/26/25 04:00:00 PM,55.884
30,06/26/25 04:15:00 PM,55.537
31,06/26/25 04:30:00 PM,55.537
32,06/26/25 04:45:00 PM,55.537
33,06/26/25 05:00:00 PM,56.404
34,06/26/25 05:15:00 PM,57.441
35,06/26/25 05:30:00 PM,56.230
36,06/26/25 05:45:00 PM,55.884
37,06/26/25 06:00:00 PM,56.923
38,06/26/25 06:15:00 PM,55.884
39,06/26/25 06:30:00 PM,56.577
40,06/26/25 06:45:00 PM,55.711
41,06/26/25 07:00:00 PM,55.711
42,06/26/25 07:15:00 PM,55.711
43,06/26/25 07:30:00 PM,55.537
44,06/26/25 07:45:00 PM,55.364
45,06/26/25 08:00:00 PM,55.364
46,06/26/25 08:15:00 PM,55.537
47,06/26/25 08:30:00 PM,55.364
48,06/26/25 08:45:00 PM,55.364
49,06/26/25 09:00:00 PM,55.364
50,06/26/25 09:15:00 PM,55.189
51,06/26/25 09:30:00 PM,55.189
52,06/26/25 09:45:00 PM,55.189
53,06/26/25 10:00:00 PM,55.189
54,06/26/25 10:15:00 PM,55.189
55,06/26/25 10:30:00 PM,55.189
56,06/26/25 10:45:00 PM,55.189
57,06/26/25 11:00:00 PM,55.189
58,06/26/25 11:15:00 PM,55.017
59,06/26/25 11:30:00 PM,55.017
60,06/26/25 11:45:00 PM,55.017
61,06/27/25 12:00:00 AM,55.017
62,06/27/25 12:15:00 AM,54.842
63,06/27/25 12:30:00 AM,54.842
64,06/27/25 12:45:00 AM,54.842
65,06/27/25 01:00:00 AM,54.842
66,06/27/25 01:15:00 AM,54.842
67,06/27/25 01:30:00 AM,54.842
68,06/27/25 01:45:00 AM,54.669
69,06/27/25 02:00:00 AM,54.669
70,06/27/25 02:15:00 AM,54.669
71,06/27/25 02:30:00 AM,54.669
72,06/27/25 02:45:00 AM,54.669
73,06/27/25 03:00:00 AM,54.495
74,06/27/25 03:15:00 AM,54.495
75,06/27/25 03:30:00 AM,54.495
76,06/27/25 03:45:00 AM,54.495
77,06/27/25 04:00:00 AM,54.495
78,06/27/25 04:15:00 AM,54.495
79,06/27/25 04:30:00 AM,54.322
80,06/27/25 04:45:00 AM,54.322
81,06/27/25 05:00:00 AM,54.322
82,06/27/25 05:15:00 AM,54.322
83,06/27/25 05:30:00 AM,54.322
84,06/27/25 05:45:00 AM,54.147
85,06/27/25 06:00:00 AM,54.147
86,06/27/25 06:15:00 AM,54.147
87,06/27/25 06:30:00 AM,54.147
88,06/27/25 06:45:00 AM,54.147
89,06/27/25 07:00:00 AM,54.147
90,06/27/25 07:15:00 AM,54.147
91,06/27/25 07:30:00 AM,54.322
92,06/27/25 07:45:00 AM,54.842
93,06/27/25 08:00:00 AM,55.189
94,06/27/25 08:15:00 AM,55.189
95,06/27/25 08:30:00 AM,55.537
96,06/27/25 08:45:00 AM,55.537
97,06/27/25 09:00:00 AM,55.711
98,06/27/25 09:15:00 AM,55.884
99,06/27/25 09:30:00 AM,55.711
100,06/27/25 09:45:00 AM,55.711
101,06/27/25 10:00:00 AM,55.884
102,06/27/25 10:15:00 AM,55.884
103,06/27/25 10:30:00 AM,55.884
104,06/27/25 10:45:00 AM,55.711
105,06/27/25 11:00:00 AM,55.364
106,06/27/25 11:15:00 AM,55.189
107,06/27/25 11:30:00 AM,55.537
108,06/27/25 11:45:00 AM,55.537
109,06/27/25 12:00:00 PM,55.364
110,06/27/25 12:15:00 PM,55.711
111,06/27/25 12:30:00 PM,55.711
112,06/27/25 12:45:00 PM,55.537
113,06/27/25 01:00:00 PM,55.711
114,06/27/25 01:15:00 PM,55.884
115,06/27/25 01:30:00 PM,56.057
116,06/27/25 01:45:00 PM,56.057
117,06/27/25 02:00:00 PM,56.057
118,06/27/25 02:15:00 PM,56.923
119,06/27/25 02:30:00 PM,56.577
120,06/27/25 02:45:00 PM,56.577
121,06/27/25 03:00:00 PM,56.923
122,06/27/25 03:15:00 PM,56.750
123,06/27/25 03:30:00 PM,56.577
124,06/27/25 03:45:00 PM,56.923
125,06/27/25 04:00:00 PM,57.441
126,06/27/25 04:15:00 PM,57.268
127,06/27/25 04:30:00 PM,57.614
128,06/27/25 04:45:00 PM,57.096
129,06/27/25 05:00:00 PM,56.750
130,06/27/25 05:15:00 PM,56.923
131,06/27/25 05:30:00 PM,56.923
132,06/27/25 05:45:00 PM,56.923
133,06/27/25 06:00:00 PM,56.577
134,06/27/25 06:15:00 PM,56.923
135,06/27/25 06:30:00 PM,57.441
136,06/27/25 06:45:00 PM,57.441
137,06/27/25 07:00:00 PM,57.096
138,06/27/25 07:15:00 PM,56.404
139,06/27/25 07:30:00 PM,56.404
140,06/27/25 07:45:00 PM,56.404
141,06/27/25 08:00:00 PM,56.577
142,06/27/25 08:15:00 PM,56.577
143,06/27/25 08:30:00 PM,56.577
144,06/27/25 08:45:00 PM,56.577
145,06/27/25 09:00:00 PM,56.404
146,06/27/25 09:15:00 PM,56.230
147,06/27/25 09:30:00 PM,56.230
148,06/27/25 09:45:00 PM,56.230
149,06/27/25 10:00:00 PM,56.057
150,06/27/25 10:15:00 PM,56.230
151,06/27/25 10:30:00 PM,56.057
152,06/27/25 10:45:00 PM,56.057
153,06/27/25 11:00:00 PM,55.884
154,06/27/25 11:15:00 PM,55.884
155,06/27/25 11:30:00 PM,55.884
156,06/27/25 11:45:00 PM,55.884
157,06/28/25 12:00:00 AM,55.711
158,06/28/25 12:15:00 AM,55.711
159,06/28/25 12:30:00 AM,55.711
160,06/28/25 12:45:00 AM,55.711
161,06/28/25 01:00:00 AM,55.711
162,06/28/25 01:15:00 AM,55.711
163,06/28/25 01:30:00 AM,55.711
164,06/28/25 01:45:00 AM,55.711
165,06/28/25 02:00:00 AM,55.711
166,06/28/25 02:15:00 AM,55.537
167,06/28/25 02:30:00 AM,55.537
168,06/28/25 02:45:00 AM,55.537
169,06/28/25 03:00:00 AM,55.364
170,06/28/25 03:15:00 AM,55.364
171,06/28/25 03:30:00 AM,55.364
172,06/28/25 03:45:00 AM,55.364
173,06/28/25 04:00:00 AM,55.189
174,06/28/25 04:15:00 AM,55.189
175,06/28/25 04:30:00 AM,55.189
176,06/28/25 04:45:00 AM,55.189
177,06/28/25 05:00:00 AM,55.017
178,06/28/25 05:15:00 AM,55.017
179,06/28/25 05:30:00 AM,55.017
180,06/28/25 05:45:00 AM,55.017
181,06/28/25 06:00:00 AM,55.017
182,06/28/25 06:15:00 AM,55.017
183,06/28/25 06:30:00 AM,54.842
184,06/28/25 06:45:00 AM,54.842
185,06/28/25 07:00:00 AM,54.842
186,06/28/25 07:15:00 AM,54.842
187,06/28/25 07:30:00 AM,55.017
188,06/28/25 07:45:00 AM,55.364
189,06/28/25 08:00:00 AM,55.364
190,06/28/25 08:15:00 AM,56.057
191,06/28/25 08:30:00 AM,56.230
192,06/28/25 08:45:00 AM,56.404
193,06/28/25 09:00:00 AM,56.404
194,06/28/25 09:15:00 AM,56.577
195,06/28/25 09:30:00 AM,56.750
196,06/28/25 09:45:00 AM,56.577
197,06/28/25 10:00:00 AM,56.404
198,06/28/25 10:15:00 AM,56.577
199,06/28/25 10:30:00 AM,56.404
200,06/28/25 10:45:00 AM,56.404
201,06/28/25 11:00:00 AM,56.230
202,06/28/25 11:15:00 AM,56.230
203,06/28/25 11:30:00 AM,56.230
204,06/28/25 11:45:00 AM,56.230
205,06/28/25 12:00:00 PM,56.750
206,06/28/25 12:15:00 PM,56.230
207,06/28/25 12:30:00 PM,56.404
208,06/28/25 12:45:00 PM,56.404
209,06/28/25 01:00:00 PM,56.404
210,06/28/25 01:15:00 PM,56.750
211,06/28/25 01:30:00 PM,56.750
212,06/28/25 01:45:00 PM,56.750
213,06/28/25 02:00:00 PM,57.441
214,06/28/25 02:15:00 PM,57.096
215,06/28/25 02:30:00 PM,56.923
216,06/28/25 02:45:00 PM,57.614
217,06/28/25 03:00:00 PM,57.096
218,06/28/25 03:15:00 PM,56.750
219,06/28/25 03:30:00 PM,56.923
220,06/28/25 03:45:00 PM,57.268
221,06/28/25 04:00:00 PM,57.096
222,06/28/25 04:15:00 PM,57.441
223,06/28/25 04:30:00 PM,57.268
224,06/28/25 04:45:00 PM,57.096
225,06/28/25 05:00:00 PM,57.614
226,06/28/25 05:15:00 PM,57.614
227,06/28/25 05:30:00 PM,57.958
228,06/28/25 05:45:00 PM,57.614
229,06/28/25 06:00:00 PM,57.785
230,06/28/25 06:15:00 PM,58.647
231,06/28/25 06:30:00 PM,57.614
232,06/28/25 06:45:00 PM,57.441
233,06/28/25 07:00:00 PM,57.785
234,06/28/25 07:15:00 PM,56.750
235,06/28/25 07:30:00 PM,56.750
236,06/28/25 07:45:00 PM,56.750
237,06/28/25 08:00:00 PM,56.577
238,06/28/25 08:15:00 PM,56.577
239,06/28/25 08:30:00 PM,56.577
240,06/28/25 08:45:00 PM,56.404
241,06/28/25 09:00:00 PM,56.404
242,06/28/25 09:15:00 PM,56.404
243,06/28/25 09:30:00 PM,56.404
244,06/28/25 09:45:00 PM,56.404
245,06/28/25 10:00:00 PM,56.404
246,06/28/25 10:15:00 PM,56.230
247,06/28/25 10:30:00 PM,56.230
248,06/28/25 10:45:00 PM,56.404
249,06/28/25 11:00:00 PM,56.230
250,06/28/25 11:15:00 PM,56.230
251,06/28/25 11:30:00 PM,56.230
252,06/28/25 11:45:00 PM,56.230
253,06/29/25 12:00:00 AM,56.230
254,06/29/25 12:15:00 AM,56.230
255,06/29/25 12:30:00 AM,56.057
256,06/29/25 12:45:00 AM,56.057
257,06/29/25 01:00:00 AM,56.057
258,06/29/25 01:15:00 AM,56.057
259,06/29/25 01:30:00 AM,56.057
260,06/29/25 01:45:00 AM,55.884
261,06/29/25 02:00:00 AM,55.884
262,06/29/25 02:15:00 AM,55.884
263,06/29/25 02:30:00 AM,55.884
264,06/29/25 02:45:00 AM,55.884
265,06/29/25 03:00:00 AM,55.711
266,06/29/25 03:15:00 AM,55.711
267,06/29/25 03:30:00 AM,55.711
268,06/29/25 03:45:00 AM,55.711
269,06/29/25 04:00:00 AM,55.711
270,06/29/25 04:15:00 AM,55.711
271,06/29/25 04:30:00 AM,55.537
272,06/29/25 04:45:00 AM,55.537
273,06/29/25 05:00:00 AM,55.537
274,06/29/25 05:15:00 AM,55.537
275,06/29/25 05:30:00 AM,55.537
276,06/29/25 05:45:00 AM,55.537
277,06/29/25 06:00:00 AM,55.537
278,06/29/25 06:15:00 AM,55.537
279,06/29/25 06:30:00 AM,55.364
280,06/29/25 06:45:00 AM,55.537
